Base_Term,Skill_Term,City,radius,indeed_url,new_jobs_count
Data Analytics,Perl,"Charlotte,NC",25,"http://www.indeed.com/jobs?q=Perl+Data Analytics&l=Charlotte,NC&radius=25",0
Data Scientist,Pig,"Charlotte,NC",25,"http://www.indeed.com/jobs?q=Pig+Data Scientist&l=Charlotte,NC&radius=25",3
Data Analytics,Pig,"Charlotte,NC",25,"http://www.indeed.com/jobs?q=Pig+Data Analytics&l=Charlotte,NC&radius=25",0
Data Scientist,PostgreSQL,"Charlotte,NC",25,"http://www.indeed.com/jobs?q=PostgreSQL+Data Scientist&l=Charlotte,NC&radius=25",0
Data Analytics,PostgreSQL,"Charlotte,NC",25,"http://www.indeed.com/jobs?q=PostgreSQL+Data Analytics&l=Charlotte,NC&radius=25",0
Data Scientist,Product Development,"Charlotte,NC",25,"http://www.indeed.com/jobs?q=Product Development+Data Scientist&l=Charlotte,NC&radius=25",11
Data Analytics,Product Development,"Charlotte,NC",25,"http://www.indeed.com/jobs?q=Product Development+Data Analytics&l=Charlotte,NC&radius=25",0
Data Scientist,project management,"Charlotte,NC",25,"http://www.indeed.com/jobs?q=project management+Data Scientist&l=Charlotte,NC&radius=25",0
Data Analytics,project management,"Charlotte,NC",25,"http://www.indeed.com/jobs?q=project management+Data Analytics&l=Charlotte,NC&radius=25",0
Data Scientist,Python,"Charlotte,NC",25,"http://www.indeed.com/jobs?q=Python+Data Scientist&l=Charlotte,NC&radius=25",6
Data Analytics,Python,"Charlotte,NC",25,"http://www.indeed.com/jobs?q=Python+Data Analytics&l=Charlotte,NC&radius=25",0
Data Scientist,R,"Charlotte,NC",25,"http://www.indeed.com/jobs?q=R+Data Scientist&l=Charlotte,NC&radius=25",8
Data Analytics,R,"Charlotte,NC",25,"http://www.indeed.com/jobs?q=R+Data Analytics&l=Charlotte,NC&radius=25",0
Data Scientist,Rails,"Charlotte,NC",25,"http://www.indeed.com/jobs?q=Rails+Data Scientist&l=Charlotte,NC&radius=25",0
Data Analytics,Rails,"Charlotte,NC",25,"http://www.indeed.com/jobs?q=Rails+Data Analytics&l=Charlotte,NC&radius=25",1
Data Scientist,real analysis,"Charlotte,NC",25,"http://www.indeed.com/jobs?q=real analysis+Data Scientist&l=Charlotte,NC&radius=25",2
Data Analytics,real analysis,"Charlotte,NC",25,"http://www.indeed.com/jobs?q=real analysis+Data Analytics&l=Charlotte,NC&radius=25",0
Data Scientist,RegEx,"Charlotte,NC",25,"http://www.indeed.com/jobs?q=RegEx+Data Scientist&l=Charlotte,NC&radius=25",0
Data Analytics,RegEx,"Charlotte,NC",25,"http://www.indeed.com/jobs?q=RegEx+Data Analytics&l=Charlotte,NC&radius=25",0
Data Scientist,Ruby,"Charlotte,NC",25,"http://www.indeed.com/jobs?q=Ruby+Data Scientist&l=Charlotte,NC&radius=25",0
Data Analytics,Ruby,"Charlotte,NC",25,"http://www.indeed.com/jobs?q=Ruby+Data Analytics&l=Charlotte,NC&radius=25",7
Data Scientist,SAS ,"Charlotte,NC",25,"http://www.indeed.com/jobs?q=SAS +Data Scientist&l=Charlotte,NC&radius=25",8
Data Analytics,SAS ,"Charlotte,NC",25,"http://www.indeed.com/jobs?q=SAS +Data Analytics&l=Charlotte,NC&radius=25",0
Data Scientist,Simulation,"Charlotte,NC",25,"http://www.indeed.com/jobs?q=Simulation+Data Scientist&l=Charlotte,NC&radius=25",3
Data Analytics,Simulation,"Charlotte,NC",25,"http://www.indeed.com/jobs?q=Simulation+Data Analytics&l=Charlotte,NC&radius=25",0
Data Scientist,social networks,"Charlotte,NC",25,"http://www.indeed.com/jobs?q=social networks+Data Scientist&l=Charlotte,NC&radius=25",2
Data Analytics,social networks,"Charlotte,NC",25,"http://www.indeed.com/jobs?q=social networks+Data Analytics&l=Charlotte,NC&radius=25",0
Data Scientist,Spatial Statistics,"Charlotte,NC",25,"http://www.indeed.com/jobs?q=Spatial Statistics+Data Scientist&l=Charlotte,NC&radius=25",0
Data Analytics,Spatial Statistics,"Charlotte,NC",25,"http://www.indeed.com/jobs?q=Spatial Statistics+Data Analytics&l=Charlotte,NC&radius=25",0
Data Scientist,SPSS,"Charlotte,NC",25,"http://www.indeed.com/jobs?q=SPSS+Data Scientist&l=Charlotte,NC&radius=25",2
Data Analytics,SPSS,"Charlotte,NC",25,"http://www.indeed.com/jobs?q=SPSS+Data Analytics&l=Charlotte,NC&radius=25",0
Data Scientist,SQL,"Charlotte,NC",25,"http://www.indeed.com/jobs?q=SQL+Data Scientist&l=Charlotte,NC&radius=25",4
Data Analytics,SQL,"Charlotte,NC",25,"http://www.indeed.com/jobs?q=SQL+Data Analytics&l=Charlotte,NC&radius=25",0
Data Scientist,Stata,"Charlotte,NC",25,"http://www.indeed.com/jobs?q=Stata+Data Scientist&l=Charlotte,NC&radius=25",0
Data Analytics,Stata,"Charlotte,NC",25,"http://www.indeed.com/jobs?q=Stata+Data Analytics&l=Charlotte,NC&radius=25",2
Data Scientist,statistical graphics,"Charlotte,NC",25,"http://www.indeed.com/jobs?q=statistical graphics+Data Scientist&l=Charlotte,NC&radius=25",2
Data Analytics,statistical graphics,"Charlotte,NC",25,"http://www.indeed.com/jobs?q=statistical graphics+Data Analytics&l=Charlotte,NC&radius=25",2
Data Scientist,Statistics,"Charlotte,NC",25,"http://www.indeed.com/jobs?q=Statistics+Data Scientist&l=Charlotte,NC&radius=25",10
Data Analytics,Statistics,"Charlotte,NC",25,"http://www.indeed.com/jobs?q=Statistics+Data Analytics&l=Charlotte,NC&radius=25",0
Data Scientist,Structured Data,"Charlotte,NC",25,"http://www.indeed.com/jobs?q=Structured Data+Data Scientist&l=Charlotte,NC&radius=25",1
Data Analytics,Structured Data,"Charlotte,NC",25,"http://www.indeed.com/jobs?q=Structured Data+Data Analytics&l=Charlotte,NC&radius=25",0
Data Scientist,Surveys and Marketing,"Charlotte,NC",25,"http://www.indeed.com/jobs?q=Surveys and Marketing+Data Scientist&l=Charlotte,NC&radius=25",1
Data Analytics,Surveys and Marketing,"Charlotte,NC",25,"http://www.indeed.com/jobs?q=Surveys and Marketing+Data Analytics&l=Charlotte,NC&radius=25",0
Data Scientist,SVM,"Charlotte,NC",25,"http://www.indeed.com/jobs?q=SVM+Data Scientist&l=Charlotte,NC&radius=25",0
Data Analytics,SVM,"Charlotte,NC",25,"http://www.indeed.com/jobs?q=SVM+Data Analytics&l=Charlotte,NC&radius=25",0
Data Scientist,Systems Administration,"Charlotte,NC",25,"http://www.indeed.com/jobs?q=Systems Administration+Data Scientist&l=Charlotte,NC&radius=25",1
Data Analytics,Systems Administration,"Charlotte,NC",25,"http://www.indeed.com/jobs?q=Systems Administration+Data Analytics&l=Charlotte,NC&radius=25",0
Data Scientist,technical writing/publishing,"Charlotte,NC",25,"http://www.indeed.com/jobs?q=technical writing/publishing+Data Scientist&l=Charlotte,NC&radius=25",0
Data Analytics,technical writing/publishing,"Charlotte,NC",25,"http://www.indeed.com/jobs?q=technical writing/publishing+Data Analytics&l=Charlotte,NC&radius=25",0
Data Scientist,Teradata,"Charlotte,NC",25,"http://www.indeed.com/jobs?q=Teradata+Data Scientist&l=Charlotte,NC&radius=25",0
Data Analytics,Teradata,"Charlotte,NC",25,"http://www.indeed.com/jobs?q=Teradata+Data Analytics&l=Charlotte,NC&radius=25",0
Data Scientist,text mining,"Charlotte,NC",25,"http://www.indeed.com/jobs?q=text mining+Data Scientist&l=Charlotte,NC&radius=25",0
Data Analytics,text mining,"Charlotte,NC",25,"http://www.indeed.com/jobs?q=text mining+Data Analytics&l=Charlotte,NC&radius=25",3
Data Scientist,time-series analysis,"Charlotte,NC",25,"http://www.indeed.com/jobs?q=time-series analysis+Data Scientist&l=Charlotte,NC&radius=25",0
Data Analytics,time-series analysis,"Charlotte,NC",25,"http://www.indeed.com/jobs?q=time-series analysis+Data Analytics&l=Charlotte,NC&radius=25",6
Data Scientist,UNIX ,"Charlotte,NC",25,"http://www.indeed.com/jobs?q=UNIX +Data Scientist&l=Charlotte,NC&radius=25",0
Data Analytics,UNIX ,"Charlotte,NC",25,"http://www.indeed.com/jobs?q=UNIX +Data Analytics&l=Charlotte,NC&radius=25",0
Data Scientist,Unstructured Data,"Charlotte,NC",25,"http://www.indeed.com/jobs?q=Unstructured Data+Data Scientist&l=Charlotte,NC&radius=25",1
Data Analytics,Unstructured Data,"Charlotte,NC",25,"http://www.indeed.com/jobs?q=Unstructured Data+Data Analytics&l=Charlotte,NC&radius=25",0
Data Scientist,Visualisation,"Charlotte,NC",25,"http://www.indeed.com/jobs?q=Visualisation+Data Scientist&l=Charlotte,NC&radius=25",0
Data Analytics,Visualisation,"Charlotte,NC",25,"http://www.indeed.com/jobs?q=Visualisation+Data Analytics&l=Charlotte,NC&radius=25",0
Data Scientist,web-based data-viz,"Charlotte,NC",25,"http://www.indeed.com/jobs?q=web-based data-viz+Data Scientist&l=Charlotte,NC&radius=25",0
Data Analytics,web-based data-viz,"Charlotte,NC",25,"http://www.indeed.com/jobs?q=web-based data-viz+Data Analytics&l=Charlotte,NC&radius=25",0
Data Scientist,XML,"Charlotte,NC",25,"http://www.indeed.com/jobs?q=XML+Data Scientist&l=Charlotte,NC&radius=25",0
Data Analytics,XML,"Charlotte,NC",25,"http://www.indeed.com/jobs?q=XML+Data Analytics&l=Charlotte,NC&radius=25",10
Data Scientist,agent-based Simulation,"Memphis,TN",25,"http://www.indeed.com/jobs?q=agent-based Simulation+Data Scientist&l=Memphis,TN&radius=25",0
Data Analytics,agent-based Simulation,"Memphis,TN",25,"http://www.indeed.com/jobs?q=agent-based Simulation+Data Analytics&l=Memphis,TN&radius=25",0
Data Scientist,ANOVA,"Memphis,TN",25,"http://www.indeed.com/jobs?q=ANOVA+Data Scientist&l=Memphis,TN&radius=25",0
Data Analytics,ANOVA,"Memphis,TN",25,"http://www.indeed.com/jobs?q=ANOVA+Data Analytics&l=Memphis,TN&radius=25",0
Data Scientist,Bayes networks,"Memphis,TN",25,"http://www.indeed.com/jobs?q=Bayes networks+Data Scientist&l=Memphis,TN&radius=25",0
Data Analytics,Bayes networks,"Memphis,TN",25,"http://www.indeed.com/jobs?q=Bayes networks+Data Analytics&l=Memphis,TN&radius=25",0
Data Scientist,Bayesian Statistics,"Memphis,TN",25,"http://www.indeed.com/jobs?q=Bayesian Statistics+Data Scientist&l=Memphis,TN&radius=25",0
Data Analytics,Bayesian Statistics,"Memphis,TN",25,"http://www.indeed.com/jobs?q=Bayesian Statistics+Data Analytics&l=Memphis,TN&radius=25",0
Data Scientist,Big Data,"Memphis,TN",25,"http://www.indeed.com/jobs?q=Big Data+Data Scientist&l=Memphis,TN&radius=25",0
Data Analytics,Big Data,"Memphis,TN",25,"http://www.indeed.com/jobs?q=Big Data+Data Analytics&l=Memphis,TN&radius=25",8
Data Scientist,BUGS,"Memphis,TN",25,"http://www.indeed.com/jobs?q=BUGS+Data Scientist&l=Memphis,TN&radius=25",0
Data Analytics,BUGS,"Memphis,TN",25,"http://www.indeed.com/jobs?q=BUGS+Data Analytics&l=Memphis,TN&radius=25",0
Data Scientist,C,"Memphis,TN",25,"http://www.indeed.com/jobs?q=C+Data Scientist&l=Memphis,TN&radius=25",5
Data Analytics,C,"Memphis,TN",25,"http://www.indeed.com/jobs?q=C+Data Analytics&l=Memphis,TN&radius=25",2
Data Scientist,calculus,"Memphis,TN",25,"http://www.indeed.com/jobs?q=calculus+Data Scientist&l=Memphis,TN&radius=25",0
Data Analytics,calculus,"Memphis,TN",25,"http://www.indeed.com/jobs?q=calculus+Data Analytics&l=Memphis,TN&radius=25",0
Data Scientist,cloud tech,"Memphis,TN",25,"http://www.indeed.com/jobs?q=cloud tech+Data Scientist&l=Memphis,TN&radius=25",0
Data Analytics,cloud tech,"Memphis,TN",25,"http://www.indeed.com/jobs?q=cloud tech+Data Analytics&l=Memphis,TN&radius=25",1
Data Scientist,clustering,"Memphis,TN",25,"http://www.indeed.com/jobs?q=clustering+Data Scientist&l=Memphis,TN&radius=25",0
Data Analytics,clustering,"Memphis,TN",25,"http://www.indeed.com/jobs?q=clustering+Data Analytics&l=Memphis,TN&radius=25",0
Data Scientist,continuous Simulation,"Memphis,TN",25,"http://www.indeed.com/jobs?q=continuous Simulation+Data Scientist&l=Memphis,TN&radius=25",0
Data Analytics,continuous Simulation,"Memphis,TN",25,"http://www.indeed.com/jobs?q=continuous Simulation+Data Analytics&l=Memphis,TN&radius=25",0
Data Scientist,convex Optimization,"Memphis,TN",25,"http://www.indeed.com/jobs?q=convex Optimization+Data Scientist&l=Memphis,TN&radius=25",0
Data Analytics,convex Optimization,"Memphis,TN",25,"http://www.indeed.com/jobs?q=convex Optimization+Data Analytics&l=Memphis,TN&radius=25",0
Data Scientist,CSS,"Memphis,TN",25,"http://www.indeed.com/jobs?q=CSS+Data Scientist&l=Memphis,TN&radius=25",0
Data Analytics,CSS,"Memphis,TN",25,"http://www.indeed.com/jobs?q=CSS+Data Analytics&l=Memphis,TN&radius=25",3
Data Scientist,DBA,"Memphis,TN",25,"http://www.indeed.com/jobs?q=DBA+Data Scientist&l=Memphis,TN&radius=25",0
Data Analytics,DBA,"Memphis,TN",25,"http://www.indeed.com/jobs?q=DBA+Data Analytics&l=Memphis,TN&radius=25",0
Data Scientist,decision trees,"Memphis,TN",25,"http://www.indeed.com/jobs?q=decision trees+Data Scientist&l=Memphis,TN&radius=25",0
Data Analytics,decision trees,"Memphis,TN",25,"http://www.indeed.com/jobs?q=decision trees+Data Analytics&l=Memphis,TN&radius=25",1
Data Scientist,design,"Memphis,TN",25,"http://www.indeed.com/jobs?q=design+Data Scientist&l=Memphis,TN&radius=25",3
Data Analytics,design,"Memphis,TN",25,"http://www.indeed.com/jobs?q=design+Data Analytics&l=Memphis,TN&radius=25",0
Data Scientist,discrete Simulation,"Memphis,TN",25,"http://www.indeed.com/jobs?q=discrete Simulation+Data Scientist&l=Memphis,TN&radius=25",0
Data Analytics,discrete Simulation,"Memphis,TN",25,"http://www.indeed.com/jobs?q=discrete Simulation+Data Analytics&l=Memphis,TN&radius=25",0
Data Scientist,Distributed Data,"Memphis,TN",25,"http://www.indeed.com/jobs?q=Distributed Data+Data Scientist&l=Memphis,TN&radius=25",0
Data Analytics,Distributed Data,"Memphis,TN",25,"http://www.indeed.com/jobs?q=Distributed Data+Data Analytics&l=Memphis,TN&radius=25",1
Data Scientist,experimental design,"Memphis,TN",25,"http://www.indeed.com/jobs?q=experimental design+Data Scientist&l=Memphis,TN&radius=25",3
Data Analytics,experimental design,"Memphis,TN",25,"http://www.indeed.com/jobs?q=experimental design+Data Analytics&l=Memphis,TN&radius=25",0
Data Scientist,forecasting,"Memphis,TN",25,"http://www.indeed.com/jobs?q=forecasting+Data Scientist&l=Memphis,TN&radius=25",2
Data Analytics,forecasting,"Memphis,TN",25,"http://www.indeed.com/jobs?q=forecasting+Data Analytics&l=Memphis,TN&radius=25",9
Data Scientist,general linear model,"Memphis,TN",25,"http://www.indeed.com/jobs?q=general linear model+Data Scientist&l=Memphis,TN&radius=25",0
Data Analytics,general linear model,"Memphis,TN",25,"http://www.indeed.com/jobs?q=general linear model+Data Analytics&l=Memphis,TN&radius=25",0
Data Scientist,geographic covariates,"Memphis,TN",25,"http://www.indeed.com/jobs?q=geographic covariates+Data Scientist&l=Memphis,TN&radius=25",0
Data Analytics,geographic covariates,"Memphis,TN",25,"http://www.indeed.com/jobs?q=geographic covariates+Data Analytics&l=Memphis,TN&radius=25",0
Data Scientist,GIS,"Memphis,TN",25,"http://www.indeed.com/jobs?q=GIS+Data Scientist&l=Memphis,TN&radius=25",0
Data Analytics,GIS,"Memphis,TN",25,"http://www.indeed.com/jobs?q=GIS+Data Analytics&l=Memphis,TN&radius=25",1
Data Scientist,global Optimization,"Memphis,TN",25,"http://www.indeed.com/jobs?q=global Optimization+Data Scientist&l=Memphis,TN&radius=25",1
Data Analytics,global Optimization,"Memphis,TN",25,"http://www.indeed.com/jobs?q=global Optimization+Data Analytics&l=Memphis,TN&radius=25",4
Data Scientist,Graphical Models,"Memphis,TN",25,"http://www.indeed.com/jobs?q=Graphical Models+Data Scientist&l=Memphis,TN&radius=25",0
Data Analytics,Graphical Models,"Memphis,TN",25,"http://www.indeed.com/jobs?q=Graphical Models+Data Analytics&l=Memphis,TN&radius=25",0
Data Scientist,Hadoop,"Memphis,TN",25,"http://www.indeed.com/jobs?q=Hadoop+Data Scientist&l=Memphis,TN&radius=25",0
Data Analytics,Hadoop,"Memphis,TN",25,"http://www.indeed.com/jobs?q=Hadoop+Data Analytics&l=Memphis,TN&radius=25",3
Data Scientist,Hive,"Memphis,TN",25,"http://www.indeed.com/jobs?q=Hive+Data Scientist&l=Memphis,TN&radius=25",0
Data Analytics,Hive,"Memphis,TN",25,"http://www.indeed.com/jobs?q=Hive+Data Analytics&l=Memphis,TN&radius=25",0
Data Scientist,HTML,"Memphis,TN",25,"http://www.indeed.com/jobs?q=HTML+Data Scientist&l=Memphis,TN&radius=25",0
Data Analytics,HTML,"Memphis,TN",25,"http://www.indeed.com/jobs?q=HTML+Data Analytics&l=Memphis,TN&radius=25",3
Data Scientist,integer Optimization,"Memphis,TN",25,"http://www.indeed.com/jobs?q=integer Optimization+Data Scientist&l=Memphis,TN&radius=25",0
Data Analytics,integer Optimization,"Memphis,TN",25,"http://www.indeed.com/jobs?q=integer Optimization+Data Analytics&l=Memphis,TN&radius=25",0
Data Scientist,JAVA,"Memphis,TN",25,"http://www.indeed.com/jobs?q=JAVA+Data Scientist&l=Memphis,TN&radius=25",6
Data Analytics,JAVA,"Memphis,TN",25,"http://www.indeed.com/jobs?q=JAVA+Data Analytics&l=Memphis,TN&radius=25",4
Data Scientist,JavaScript,"Memphis,TN",25,"http://www.indeed.com/jobs?q=JavaScript+Data Scientist&l=Memphis,TN&radius=25",0
Data Analytics,JavaScript,"Memphis,TN",25,"http://www.indeed.com/jobs?q=JavaScript+Data Analytics&l=Memphis,TN&radius=25",2
Data Scientist,JSON,"Memphis,TN",25,"http://www.indeed.com/jobs?q=JSON+Data Scientist&l=Memphis,TN&radius=25",0
Data Analytics,JSON,"Memphis,TN",25,"http://www.indeed.com/jobs?q=JSON+Data Analytics&l=Memphis,TN&radius=25",1
Data Scientist,linear algebra,"Memphis,TN",25,"http://www.indeed.com/jobs?q=linear algebra+Data Scientist&l=Memphis,TN&radius=25",0
Data Analytics,linear algebra,"Memphis,TN",25,"http://www.indeed.com/jobs?q=linear algebra+Data Analytics&l=Memphis,TN&radius=25",0
Data Scientist,Machine Learning,"Memphis,TN",25,"http://www.indeed.com/jobs?q=Machine Learning+Data Scientist&l=Memphis,TN&radius=25",1
Data Analytics,Machine Learning,"Memphis,TN",25,"http://www.indeed.com/jobs?q=Machine Learning+Data Analytics&l=Memphis,TN&radius=25",1
Data Scientist,Map/Reduce,"Memphis,TN",25,"http://www.indeed.com/jobs?q=Map/Reduce+Data Scientist&l=Memphis,TN&radius=25",0
Data Analytics,Map/Reduce,"Memphis,TN",25,"http://www.indeed.com/jobs?q=Map/Reduce+Data Analytics&l=Memphis,TN&radius=25",0
Data Scientist,mapping,"Memphis,TN",25,"http://www.indeed.com/jobs?q=mapping+Data Scientist&l=Memphis,TN&radius=25",0
Data Analytics,mapping,"Memphis,TN",25,"http://www.indeed.com/jobs?q=mapping+Data Analytics&l=Memphis,TN&radius=25",3
Data Scientist,Math,"Memphis,TN",25,"http://www.indeed.com/jobs?q=Math+Data Scientist&l=Memphis,TN&radius=25",0
Data Analytics,Math,"Memphis,TN",25,"http://www.indeed.com/jobs?q=Math+Data Analytics&l=Memphis,TN&radius=25",7
Data Scientist,Matlab,"Memphis,TN",25,"http://www.indeed.com/jobs?q=Matlab+Data Scientist&l=Memphis,TN&radius=25",4
Data Analytics,Matlab,"Memphis,TN",25,"http://www.indeed.com/jobs?q=Matlab+Data Analytics&l=Memphis,TN&radius=25",1
Data Scientist,MCMC,"Memphis,TN",25,"http://www.indeed.com/jobs?q=MCMC+Data Scientist&l=Memphis,TN&radius=25",0
Data Analytics,MCMC,"Memphis,TN",25,"http://www.indeed.com/jobs?q=MCMC+Data Analytics&l=Memphis,TN&radius=25",0
Data Scientist,Monte-Carlo Statistics,"Memphis,TN",25,"http://www.indeed.com/jobs?q=Monte-Carlo Statistics+Data Scientist&l=Memphis,TN&radius=25",0
Data Analytics,Monte-Carlo Statistics,"Memphis,TN",25,"http://www.indeed.com/jobs?q=Monte-Carlo Statistics+Data Analytics&l=Memphis,TN&radius=25",0
Data Scientist,multinomial modeling,"Memphis,TN",25,"http://www.indeed.com/jobs?q=multinomial modeling+Data Scientist&l=Memphis,TN&radius=25",0
Data Analytics,multinomial modeling,"Memphis,TN",25,"http://www.indeed.com/jobs?q=multinomial modeling+Data Analytics&l=Memphis,TN&radius=25",0
Data Scientist,MySQL,"Memphis,TN",25,"http://www.indeed.com/jobs?q=MySQL+Data Scientist&l=Memphis,TN&radius=25",0
Data Analytics,MySQL,"Memphis,TN",25,"http://www.indeed.com/jobs?q=MySQL+Data Analytics&l=Memphis,TN&radius=25",3
Data Scientist,neural nets,"Memphis,TN",25,"http://www.indeed.com/jobs?q=neural nets+Data Scientist&l=Memphis,TN&radius=25",0
Data Analytics,neural nets,"Memphis,TN",25,"http://www.indeed.com/jobs?q=neural nets+Data Analytics&l=Memphis,TN&radius=25",0
Data Scientist,nix,"Memphis,TN",25,"http://www.indeed.com/jobs?q=nix+Data Scientist&l=Memphis,TN&radius=25",0
Data Analytics,nix,"Memphis,TN",25,"http://www.indeed.com/jobs?q=nix+Data Analytics&l=Memphis,TN&radius=25",0
Data Scientist,NoSQL,"Memphis,TN",25,"http://www.indeed.com/jobs?q=NoSQL+Data Scientist&l=Memphis,TN&radius=25",0
Data Analytics,NoSQL,"Memphis,TN",25,"http://www.indeed.com/jobs?q=NoSQL+Data Analytics&l=Memphis,TN&radius=25",0
Data Scientist,Objective C,"Memphis,TN",25,"http://www.indeed.com/jobs?q=Objective C+Data Scientist&l=Memphis,TN&radius=25",0
Data Analytics,Objective C,"Memphis,TN",25,"http://www.indeed.com/jobs?q=Objective C+Data Analytics&l=Memphis,TN&radius=25",0
Data Scientist,Oracle,"Memphis,TN",25,"http://www.indeed.com/jobs?q=Oracle+Data Scientist&l=Memphis,TN&radius=25",0
Data Analytics,Oracle,"Memphis,TN",25,"http://www.indeed.com/jobs?q=Oracle+Data Analytics&l=Memphis,TN&radius=25",7
